"responseHeader__zkConnected","responseHeader__status","responseHeader__QTime","responseHeader__params__q","responseHeader__params__indent","responseHeader__params__fl","responseHeader__params__rows","responseHeader__params__wt","response__numFound","response__start","response__docs__id","response__docs__city","response__docs__DOB","response__docs__longitude","response__docs__sex","response__docs__state","response__docs__latitude","response__docs__name"
"","","","","","","","","","","89522","Polk City","1989-09-08T22:11:38Z","-94","M","Iowa","42","CORNEZ,RILYNN "
"","","","","","","","","","","89523","Runnells","1990-08-08T22:11:38Z","-93","F","Iowa","42","SENDEJAS,SHAYLAN "
"","","","","","","","","","","89524","Sheldahl","1991-07-08T22:11:38Z","-94","M","Iowa","42","CAMBRA,BRITTAWNEE G"
"","","","","","","","","","","89526","West Des Moines","1989-05-08T22:11:38Z","-94","M","Iowa","42","PUSTOVIT,TAVITA A"
"","","","","","","","","","","89527","Des Moines","1990-05-08T22:11:38Z","-94","F","Iowa","42","LABS,KERRIANNE I"
"","","","","","","","","","","89528","Des Moines","1991-09-08T22:11:38Z","-94","M","Iowa","42","RECLUSADO,RM L"
"","","","","","","","","","","89529","Des Moines","1991-04-08T22:11:38Z","-94","F","Iowa","42","AHMED,WEICHAO M"
"","","","","","","","","","","89530","Des Moines","1991-09-08T22:11:38Z","-94","M","Iowa","42","CISMOWSKI,MOO SUN G"
"","","","","","","","","","","89532","Des Moines","1990-10-08T22:11:38Z","-94","M","Iowa","42","HIGBIE,SHELLEY LYN "
"","","","","","","","","","","89533","Des Moines","1989-04-08T22:11:38Z","-94","F","Iowa","42","MISOFF,DAGMAR A"
"","","","","","","","","","","89536","Des Moines","1990-08-08T22:11:38Z","-94","M","Iowa","42","BRISSETTE,CHANJUAN M"
"","","","","","","","","","","89537","Des Moines","1990-04-08T22:11:38Z","-94","F","Iowa","42","KUARTEI,JAMAHL Q"
"","","","","","","","","","","89539","Des Moines","1991-04-08T22:11:38Z","-94","F","Iowa","42","ZARATE MORENO,DRAGON D"
"","","","","","","","","","","89540","Des Moines","1991-08-08T22:11:38Z","-94","M","Iowa","42","HABERGER,HANNI "
"","","","","","","","","","","89545","Des Moines","1990-06-08T22:11:38Z","-94","F","Iowa","42","GUIBILO,JAGDEV C"
"","","","","","","","","","","89546","Des Moines","1989-09-08T22:11:38Z","-94","M","Iowa","42","SHERVIN,TEJAY G"
"","","","","","","","","","","89547","Des Moines","1989-02-08T22:11:38Z","-94","F","Iowa","42","ROBERSON BLUE,NISON S"
"","","","","","","","","","","89549","Urbandale","1991-09-08T22:11:38Z","-94","F","Iowa","42","ROPES,ERIKALYN E"
"","","","","","","","","","","89551","Clive","1991-09-08T22:11:38Z","-94","F","Iowa","42","FRAEDRICH,AVANGELIN L"
"","","","","","","","","","","89553","Des Moines","1989-04-08T22:11:38Z","-94","F","Iowa","42","BUHSE,SHARLEY LYNN"
"","","","","","","","","","","89554","Des Moines","1991-08-08T22:11:38Z","-94","M","Iowa","42","WIBLY,LAURREAN M"
"","","","","","","","","","","89556","Des Moines","1991-11-08T22:11:38Z","-94","M","Iowa","42","PEEK DOUGLAS S,SHEIDA L"
"","","","","","","","","","","89558","Des Moines","1989-03-08T22:11:38Z","-94","M","Iowa","42","BATHWAL,KIONDRE F"
"","","","","","","","","","","89559","Des Moines","1990-01-08T22:11:38Z","-94","F","Iowa","42","VALERIOTE,HEIDI-DARY W"
"","","","","","","","","","","89561","Des Moines","1991-11-08T22:11:38Z","-94","F","Iowa","42","VELAZQUEZ BUSTA,MISSAEL D"
"","","","","","","","","","","89563","Des Moines","1991-04-08T22:11:38Z","-94","F","Iowa","42","KOVAL,SOGOL MARIE"
"","","","","","","","","","","89564","Des Moines","1991-06-08T22:11:38Z","-94","M","Iowa","42","MINARD MICHELL,ARTEMIS V"
"","","","","","","","","","","89565","Des Moines","1989-10-08T22:11:38Z","-94","F","Iowa","42","LOWENS,DAYLINDA R"
"","","","","","","","","","","89566","Des Moines","1990-02-08T22:11:38Z","-94","M","Iowa","42","FINNEY-TREMBIN,JIMBOY A"
"","","","","","","","","","","89567","Des Moines","1989-04-08T22:11:38Z","-94","F","Iowa","42","KENZER,CELSEE "
"","","","","","","","","","","89568","Des Moines","1990-01-08T22:11:38Z","-94","M","Iowa","42","JELINSKY,MARIXZA E"
"","","","","","","","","","","89570","Des Moines","1991-09-08T22:11:38Z","-94","M","Iowa","42","CASABA,KISTINA "
"","","","","","","","","","","89571","Des Moines","1990-06-08T22:11:38Z","-94","F","Iowa","42","BIENH,SHAVAR J"
"","","","","","","","","","","89572","Des Moines","1989-06-08T22:11:38Z","-94","M","Iowa","42","DIGIORDANO,EDGIE A"
"","","","","","","","","","","89573","Des Moines","1990-03-08T22:11:38Z","-94","F","Iowa","42","FANCHER-TERRY,AIEKSANDR S"
"","","","","","","","","","","89576","Des Moines","1990-12-08T22:11:38Z","-94","M","Iowa","42","MOELK,DAMAREI A"
"","","","","","","","","","","89577","Des Moines","1991-08-08T22:11:38Z","-94","F","Iowa","42","BUSBEE,GERED M"
"","","","","","","","","","","89584","Des Moines","1991-02-08T22:11:38Z","-94","M","Iowa","42","VERDUGO III,AVES L"
"","","","","","","","","","","89585","Des Moines","1989-03-08T22:11:38Z","-94","F","Iowa","42","LOFLIN,FRE "
"","","","","","","","","","","89586","Des Moines","1989-05-08T22:11:38Z","-94","M","Iowa","42","ERICSON,MELIZA A"
"","","","","","","","","","","89590","Council Bluffs","1989-09-08T22:11:38Z","-96","M","Iowa","41","ROYERS,ARTHONY L"
"","","","","","","","","","","89591","Carter Lake","1991-03-08T22:11:38Z","-96","F","Iowa","41","COSETTA,ENA "
"","","","","","","","","","","89592","Avoca","1990-10-08T22:11:38Z","-95","M","Iowa","41","VECA,TASHUN E"
"","","","","","","","","","","89593","Carson","1991-04-08T22:11:38Z","-95","F","Iowa","41","TELEBACK,TATYM "
"","","","","","","","","","","89594","Crescent","1989-02-08T22:11:38Z","-96","M","Iowa","41","DELA CRUZ,JUDGE "
"","","","","","","","","","","89595","Hancock","1991-02-08T22:11:38Z","-95","F","Iowa","41","YAZHARI,KESHONA P"
"","","","","","","","","","","89596","Honey Creek","1990-12-08T22:11:38Z","-96","M","Iowa","41","WHITCOME,DAWNETTA C"
"","","","","","","","","","","89597","Mc Clelland","1989-02-08T22:11:38Z","-96","F","Iowa","41","VOGLER,CLIO "
"","","","","","","","","","","89600","Neola","1990-02-08T22:11:38Z","-96","M","Iowa","41","HAUSE,WARINA I"
"","","","","","","","","","","89602","Shelby","1989-03-08T22:11:38Z","-95","M","Iowa","42","URRA SR,JHEREMY A"
"","","","","","","","","","","89603","Treynor","1991-06-08T22:11:38Z","-96","F","Iowa","41","FARBAKHSH,ABEBA ROSE A"
"","","","","","","","","","","89604","Underwood","1991-02-08T22:11:38Z","-96","M","Iowa","41","RADDIGAN,CHARNI "
"","","","","","","","","","","89605","Walnut","1990-11-08T22:11:38Z","-95","F","Iowa","41","BARCENA,SHARISE B"
"","","","","","","","","","","89606","Harlan","1989-06-08T22:11:38Z","-95","M","Iowa","41","CHALIFOUR,LAURA N"
"","","","","","","","","","","89608","Malcom","1989-01-08T22:11:38Z","-93","M","Iowa","42","KARDASH,LEZLI M"
"","","","","","","","","","","89609","Montezuma","1988-12-08T22:11:38Z","-93","F","Iowa","42","KNUUTTI,EMMIE JEAN L"
"","","","","","","","","","","89611","Brooklyn","1990-01-08T22:11:38Z","-92","F","Iowa","42","BABICH,KAYCEY G"
"","","","","","","","","","","89612","Guernsey","1989-12-08T22:11:38Z","-92","M","Iowa","42","MAHONY,DEMETRA L"
"","","","","","","","","","","89614","Hartwick","1989-06-08T22:11:38Z","-92","M","Iowa","42","MORE,SHARROL "
"","","","","","","","","","","89615","Ellston","1989-10-08T22:11:38Z","-94","F","Iowa","41","REHMAN,JORGE ALEJANDR S"
"","","","","","","","","","","89618","Diagonal","1990-05-08T22:11:38Z","-94","M","Iowa","41","FISCHLER,CLAUDELL L"
"","","","","","","","","","","89619","Mount Ayr","1989-03-08T22:11:38Z","-94","F","Iowa","41","ETHEREDGE,SHIDA D"
"","","","","","","","","","","89620","Redding","1991-10-08T22:11:38Z","-94","M","Iowa","41","PRIOR JR.,NAILAH M"
"","","","","","","","","","","89621","Tingley","1990-10-08T22:11:38Z","-94","F","Iowa","41","KAMIYA,JOLENE J"
"","","","","","","","","","","89622","Early","1990-09-08T22:11:38Z","-95","M","Iowa","42","TANTON,GERALDEAN R"
"","","","","","","","","","","89624","Sac City","1990-02-08T22:11:38Z","-95","M","Iowa","42","OSSUN,DE HONG S"
"","","","","","","","","","","89625","Schaller","1991-01-08T22:11:38Z","-95","F","Iowa","43","HAGNER,JAYMEE "
"","","","","","","","","","","89627","Lake View","1990-02-08T22:11:38Z","-95","F","Iowa","42","LIMOZ,KYMBER G"
"","","","","","","","","","","89628","Odebolt","1989-04-08T22:11:38Z","-95","M","Iowa","42","DIEC,HELLEN "
"","","","","","","","","","","89629","Wall Lake","1991-09-08T22:11:38Z","-95","F","Iowa","42","TAYBRON,LAURAH "
"","","","","","","","","","","89630","Bettendorf","1989-09-08T22:11:38Z","-90","M","Iowa","42","TORTOLANI,JACIE "
"","","","","","","","","","","89631","Blue Grass","1989-02-08T22:11:38Z","-91","F","Iowa","42","BONTJE,GOVINDER M"
"","","","","","","","","","","89633","Dixon","1991-08-08T22:11:38Z","-91","F","Iowa","42","MANANSING,KATHLYN L"
"","","","","","","","","","","89634","Donahue","1988-12-08T22:11:38Z","-91","M","Iowa","42","URBAN,CALI "
"","","","","","","","","","","89635","Eldridge","1989-05-08T22:11:38Z","-91","F","Iowa","42","CIBART,SHAYLYNN "
"","","","","","","","","","","89636","Le Claire","1989-02-08T22:11:38Z","-90","M","Iowa","42","CRADDOCK JR,GENNARO A"
"","","","","","","","","","","89638","Mc Causland","1989-08-08T22:11:38Z","-90","M","Iowa","42","UNANGST,KOSUBAI W"
"","","","","","","","","","","89640","Pleasant Valley","1990-02-08T22:11:38Z","-90","M","Iowa","42","SAUSAU,DESTENEY J"
"","","","","","","","","","","89641","Princeton","1991-02-08T22:11:38Z","-90","F","Iowa","42","KIRCHUBEL,CHARDINE M"
"","","","","","","","","","","89642","Walcott","1991-04-08T22:11:38Z","-91","M","Iowa","42","FISHER JR,FABIENNE PALABAY P"
"","","","","","","","","","","89643","Davenport","1990-11-08T22:11:38Z","-91","F","Iowa","42","BOYDSTRON,BOUALAY E"
"","","","","","","","","","","89645","Davenport","1991-07-08T22:11:38Z","-91","F","Iowa","42","CRESCE,BEAUDAN L"
"","","","","","","","","","","89647","Davenport","1990-12-08T22:11:38Z","-91","F","Iowa","42","ROSENSTIEL,RAMTIN S"
"","","","","","","","","","","89649","Davenport","1990-11-08T22:11:38Z","-91","F","Iowa","42","CUEVAS MUNGEIA,DIMAHZIO A"
"","","","","","","","","","","89650","Davenport","1989-04-08T22:11:38Z","-91","M","Iowa","42","CORWIN,YEONBI L"
"","","","","","","","","","","89651","Davenport","1990-05-08T22:11:38Z","-91","F","Iowa","42","MONTPLAISIR,OONAA M"
"","","","","","","","","","","89652","Irwin","1988-12-08T22:11:38Z","-95","M","Iowa","42","GOODEN,CAYETANA B"
"","","","","","","","","","","89653","Kirkman","1990-11-08T22:11:38Z","-95","F","Iowa","42","BARRIBALL,JOPITO F"
"","","","","","","","","","","89656","Elk Horn","1989-12-08T22:11:38Z","-95","M","Iowa","42","RAHIMZEI,JR,CARLOS "
"","","","","","","","","","","89657","Harlan","1990-07-08T22:11:38Z","-95","F","Iowa","42","STORMO,JORGELINA H.T."
"","","","","","","","","","","89658","Panama","1989-03-08T22:11:38Z","-95","M","Iowa","42","GREBIC,JIMMIE "
"","","","","","","","","","","89660","Westphalia","1989-09-08T22:11:38Z","-95","M","Iowa","42","FAAVAE,FOREST "
"","","","","","","","","","","89662","Chatsworth","1991-04-08T22:11:38Z","-97","M","Iowa","43","CZAP,KURSTEN R"
"","","","","","","","","","","89663","Granville","1989-09-08T22:11:38Z","-96","F","Iowa","43","THIBODEAUX,LIZBAN Y"
"","","","","","","","","","","89664","Hawarden","1990-08-08T22:11:38Z","-96","M","Iowa","43","LUNDBERG-WILSON,PASCUAL JR S"
"","","","","","","","","","","89665","Ireton","1990-07-08T22:11:38Z","-96","F","Iowa","43","VON HOFFMAN,FARM E"
"","","","","","","","","","","89667","Orange City","1991-04-08T22:11:38Z","-96","F","Iowa","43","MAHI-NYNES,LATAE A"
"","","","","","","","","","","89668","Boyden","1990-04-08T22:11:38Z","-96","M","Iowa","43","REZAZADEH,ROZALIN "
"","","","","","","","","","","89669","Hospers","1991-05-08T22:11:38Z","-96","F","Iowa","43","WAHRLICH,KADELL Y"
"","","","","","","","","","","89671","Matlock","1990-03-08T22:11:38Z","-96","F","Iowa","43","KIRALY,LEESA "
"","","","","","","","","","","89672","Rock Valley","1991-08-08T22:11:38Z","-96","M","Iowa","43","HIRUKO,YIM HON R"
"","","","","","","","","","","89673","Sioux Center","1990-03-08T22:11:38Z","-96","F","Iowa","43","ACHORD,MARICHU "
"","","","","","","","","","","89674","Ames","1991-10-08T22:11:38Z","-94","M","Iowa","42","COFFMAN-ANDREW,BLADIMIR R"
"","","","","","","","","","","89675","Ames","1989-11-08T22:11:38Z","-93","F","Iowa","42","ADDOBATI,LAKINYA J"
"","","","","","","","","","","89676","Ames","1990-06-08T22:11:38Z","-94","M","Iowa","42","PATE,AZANETH L"
"","","","","","","","","","","89678","Ames","1989-03-08T22:11:38Z","-94","M","Iowa","42","CASILAC,LALEETA Q"
"","","","","","","","","","","89679","Cambridge","1989-08-08T22:11:38Z","-94","F","Iowa","42","CARZON,NISSA M"
"","","","","","","","","","","89680","Collins","1990-12-08T22:11:38Z","-93","M","Iowa","42","HINKEN,GREGGY D"
"","","","","","","","","","","89682","Gilbert","1990-01-08T22:11:38Z","-94","M","Iowa","42","SHAKENA,TAMRE "
"","","","","","","","","","","89683","Huxley","1991-06-08T22:11:38Z","-94","F","Iowa","42","LAVAN,SLYVIA "
"","","","","","","","","","","89684","Kelley","1990-01-08T22:11:38Z","-94","M","Iowa","42","SADEGH,JUAN A E"
"","","","","","","","","","","89686","Maxwell","1988-12-08T22:11:38Z","-93","M","Iowa","42","CICIRETTO,CIL ANNA L"
"","","","","","","","","","","89687","Nevada","1989-05-08T22:11:38Z","-93","F","Iowa","42","HARAIS,CANNADA R"
"","","","","","","","","","","89688","Roland","1990-09-08T22:11:38Z","-94","M","Iowa","42","KALLMANN,AGNEDA M"
"","","","","","","","","","","89689","Slater","1990-02-08T22:11:38Z","-94","F","Iowa","42","OIDOR ORTEGA,CORY JR E"
"","","","","","","","","","","89691","Zearing","1989-10-08T22:11:38Z","-93","F","Iowa","42","HARTMANN-HOUSE,NUHA F"
"","","","","","","","","","","89693","Buckingham","1990-02-08T22:11:38Z","-92","F","Iowa","42","POLICH,JODI LYNN M"
"","","","","","","","","","","89694","Garwin","1988-12-08T22:11:38Z","-93","M","Iowa","42","ASHIBAUGH,YING DI "
"","","","","","","","","","","89695","Gladbrook","1990-12-08T22:11:38Z","-93","F","Iowa","42","FEARS,KEARA A"
"","","","","","","","","","","89697","Traer","1989-02-08T22:11:38Z","-92","F","Iowa","42","FERNNADEZ,AKENESE A"
"","","","","","","","","","","89698","Chelsea","1990-07-08T22:11:38Z","-92","M","Iowa","42","STALLING,BRITNY L"
"","","","","","","","","","","89699","Clutier","1989-08-08T22:11:38Z","-92","F","Iowa","42","SABHLOK,KAORU R"
"","","","","","","","","","","89700","Dysart","1990-05-08T22:11:38Z","-92","M","Iowa","42","PASTRANO,LUZ ARELI L"
"","","","","","","","","","","89701","Elberon","1989-09-08T22:11:38Z","-92","F","Iowa","42","MC ALLEN,XINHAO J"
"","","","","","","","","","","89702","Tama","1989-10-08T22:11:38Z","-93","M","Iowa","42","RUNGROEKERIT,EYLIN M"
"","","","","","","","","","","89703","Toledo","1989-01-08T22:11:38Z","-93","F","Iowa","42","LUNDIA,HENRILYNN "
"","","","","","","","","","","89704","Vining","1988-12-08T22:11:38Z","-92","M","Iowa","42","HAMMANG,ILASA "
"","","","","","","","","","","89705","Bedford","1991-08-08T22:11:38Z","-95","F","Iowa","41","VETICA,LAURA-ANGEL E"
"","","","","","","","","","","89708","Gravity","1989-01-08T22:11:38Z","-95","M","Iowa","41","LUBER,KALISSA S"
"","","","","","","","","","","89709","Lenox","1990-05-08T22:11:38Z","-95","F","Iowa","41","CAPRISTO,ROMINNA R"
"","","","","","","","","","","89710","Sharpsburg","1991-10-08T22:11:38Z","-95","M","Iowa","41","HOAGLAND III,KHALIN A"
"","","","","","","","","","","89712","Lorimor","1990-12-08T22:11:38Z","-94","M","Iowa","41","GASTELUM,MOHAMEDON A"
"","","","","","","","","","","89714","Creston","1991-09-08T22:11:38Z","-94","M","Iowa","41","SCAFANI,CHRISTINE MI V"
"","","","","","","","","","","89715","Afton","1990-04-08T22:11:38Z","-94","F","Iowa","41","REGALDO,AMELITA S"
"","","","","","","","","","","89717","Cromwell","1991-05-08T22:11:38Z","-94","F","Iowa","41","BRATTIN,ITZEL SHERIE"
"","","","","","","","","","","89718","Shannon City","1989-07-08T22:11:38Z","-94","M","Iowa","41","HODGE JR.,FABIENNE PALABAY "
"","","","","","","","","","","89720","Cantril","1990-09-08T22:11:38Z","-92","M","Iowa","41","YANCEY-KALEIOHI,MARKEIS D"
"","","","","","","","","","","89721","Douds","1989-07-08T22:11:38Z","-92","F","Iowa","41","PARDEN,COINTA "
"","","","","","","","","","","89723","Milton","1991-03-08T22:11:38Z","-92","F","Iowa","41","ROSSELLI,MISTER III M"
"","","","","","","","","","","89724","Mount Sterling","1989-02-08T22:11:38Z","-92","M","Iowa","41","VERISSIMO,MANDOUH M"
"","","","","","","","","","","89725","Selma","1991-02-08T22:11:38Z","-92","F","Iowa","41","DHALLIN,CASSIE JO D"
"","","","","","","","","","","89726","Bonaparte","1989-10-08T22:11:38Z","-92","M","Iowa","41","ARAYATA,MILEYA "
"","","","","","","","","","","89727","Farmington","1988-12-08T22:11:38Z","-92","F","Iowa","41","BOROWY,KETARAH M"
"","","","","","","","","","","89730","Agency","1991-05-08T22:11:38Z","-92","M","Iowa","41","MCGINNISS,SHYQWANA J"
"","","","","","","","","","","89731","Blakesburg","1991-08-08T22:11:38Z","-93","F","Iowa","41","GILKEY,LAIHA-MARIE A"
"","","","","","","","","","","89732","Chillicothe","1990-11-08T22:11:38Z","-93","M","Iowa","41","MAJEWSKI,WONEIGHTA M"
"","","","","","","","","","","89733","Eddyville","1990-03-08T22:11:38Z","-93","F","Iowa","41","LACANLALE,MARY J"
"","","","","","","","","","","89735","Kirkville","1991-04-08T22:11:38Z","-93","F","Iowa","41","HANANO,HARMIK "
"","","","","","","","","","","89736","Ackworth","1989-02-08T22:11:38Z","-93","M","Iowa","41","LOTOANIU,KASHEEL "
"","","","","","","","","","","89737","Carlisle","1991-11-08T22:11:38Z","-93","F","Iowa","41","LA BARBERA,MAHSA S"
"","","","","","","","","","","89739","Hartford","1988-12-08T22:11:38Z","-93","F","Iowa","41","GWINN,RUCHITA "
"","","","","","","","","","","89741","Lacona","1989-12-08T22:11:38Z","-93","F","Iowa","41","BAKH,FAITHE "
"","","","","","","","","","","89742","Liberty Center","1989-10-08T22:11:38Z","-93","M","Iowa","41","POE,SPARRA D"
"","","","","","","","","","","89743","Martensdale","1991-05-08T22:11:38Z","-94","F","Iowa","41","HINK,DAMOCIA "
"","","","","","","","","","","89745","New Virginia","1990-01-08T22:11:38Z","-94","F","Iowa","41","HAGAN,M.SOCORRO A"
"","","","","","","","","","","89746","Norwalk","1991-11-08T22:11:38Z","-94","M","Iowa","41","MADIEROS,KARLEE M"
"","","","","","","","","","","89750","Kalona","1991-06-08T22:11:38Z","-92","M","Iowa","41","VANE,CALLIE ADDISON M"
"","","","","","","","","","","89751","Riverside","1989-07-08T22:11:38Z","-92","F","Iowa","41","GARRETT-NOWELS,LARONNA R"
"","","","","","","","","","","89752","Washington","1991-05-08T22:11:38Z","-92","M","Iowa","41","LARSCHEID,ROSE MARIE "
"","","","","","","","","","","89753","Wellman","1989-06-08T22:11:38Z","-92","F","Iowa","41","WYERS,TAKAO J"
"","","","","","","","","","","89754","West Chester","1991-01-08T22:11:38Z","-92","M","Iowa","41","HUBUI,TAMERAN D"
"","","","","","","","","","","89756","Crawfordsville","1989-07-08T22:11:38Z","-92","M","Iowa","41","VILLEGAS JR,SIAMA L"
"","","","","","","","","","","89757","Allerton","1990-08-08T22:11:38Z","-93","F","Iowa","41","CLUNEY,NHAN "
"","","","","","","","","","","96790","Clio","1989-11-08T22:11:38Z","-93","M","Iowa","41","LANSMAN,LENAY "
"","","","","","","","","","","96791","Corydon","1991-09-08T22:11:38Z","-93","F","Iowa","41","LUTZ JR,TONEYA A"
"","","","","","","","","","","96793","Lineville","1990-01-08T22:11:38Z","-93","F","Iowa","41","STROTZ,TOMOMITSU M"
"","","","","","","","","","","96794","Millerton","1989-04-08T22:11:38Z","-93","M","Iowa","41","PIZANO,OTELLO A"
"","","","","","","","","","","96795","Promise City","1989-01-08T22:11:38Z","-93","F","Iowa","41","DE LOS SANTOS,SUAUU P"
"","","","","","","","","","","96797","Fort Dodge","1989-10-08T22:11:38Z","-94","F","Iowa","43","KRUMBEIN,SYDNEY RAE "
"","","","","","","","","","","96798","Badger","1991-10-08T22:11:38Z","-94","M","Iowa","43","MEDHKOUR,MARLOU J"
"","","","","","","","","","","96799","Barnum","1991-06-08T22:11:38Z","-94","F","Iowa","43","VOUGH,SHEILERE A"
"","","","","","","","","","","96801","Callender","1991-08-08T22:11:38Z","-94","F","Iowa","42","THORSLEV,DONNOVAN R"
"","","","","","","","","","","96803","Dayton","1989-01-08T22:11:38Z","-94","F","Iowa","42","ST DENIS,MONALI "
"","","","","","","","","","","96804","Duncombe","1990-09-08T22:11:38Z","-94","M","Iowa","42","CHAVDA,FELICIA "
"","","","","","","","","","","96805","Gowrie","1991-02-08T22:11:38Z","-94","F","Iowa","42","CATAPIA,KEALIIPIIMAUNA C"
"","","","","","","","","","","96807","Lehigh","1989-12-08T22:11:38Z","-94","F","Iowa","42","GHADDAR,BB "
"","","","","","","","","","","96808","Moorland","1989-12-08T22:11:38Z","-94","M","Iowa","42","RAIBLE,TANAIA D"
"","","","","","","","","","","96809","Otho","1989-10-08T22:11:38Z","-94","F","Iowa","42","HEINRICHSON,TALISHA A"
"","","","","","","","","","","96810","Vincent","1990-09-08T22:11:38Z","-94","M","Iowa","43","PERRI,BISHOP ROBERT"
"","","","","","","","","","","96811","Buffalo Center","1989-06-08T22:11:38Z","-94","F","Iowa","43","AL-SANADY,SHAHWAZ W"
"","","","","","","","","","","96812","Forest City","1989-06-08T22:11:38Z","-94","M","Iowa","43","SEDRICK,KRISTOPHE J"
"","","","","","","","","","","96814","Leland","1989-06-08T22:11:38Z","-94","M","Iowa","43","KUMETAT,GHICELLE L"
"","","","","","","","","","","96815","Rake","1991-01-08T22:11:38Z","-94","F","Iowa","43","WASSON, NICHOL,DONYA R"
"","","","","","","","","","","96817","Thompson","1989-09-08T22:11:38Z","-94","F","Iowa","43","BICKERSTAFF,ARIADNA "
"","","","","","","","","","","96818","Decorah","1989-09-08T22:11:38Z","-92","M","Iowa","43","RUSTRUM,CHARINETTE R"
"","","","","","","","","","","96820","Castalia","1989-03-08T22:11:38Z","-92","M","Iowa","43","BAROJAS RODRIGU,ARMADD F"
"","","","","","","","","","","96821","Fort Atkinson","1989-08-08T22:11:38Z","-92","F","Iowa","43","COCORES,SHAONNA J"
"","","","","","","","","","","96823","Ossian","1991-01-08T22:11:38Z","-92","F","Iowa","43","MC TAVISH,STACEE R"
"","","","","","","","","","","96824","Ridgeway","1991-01-08T22:11:38Z","-92","M","Iowa","43","KAUHI,BASHIR "
"","","","","","","","","","","96826","Anthon","1989-08-08T22:11:38Z","-96","M","Iowa","42","VIEWEG,EMILY-LYNN A"
"","","","","","","","","","","96827","Bronson","1989-09-08T22:11:38Z","-96","F","Iowa","42","RAMAGOZA,LILY ANN J"
"","","","","","","","","","","96830","Cushing","1989-08-08T22:11:38Z","-96","M","Iowa","42","RONEY,KELLY JOEL M"
"","","","","","","","","","","96833","Lawton","1991-03-08T22:11:38Z","-96","F","Iowa","43","MACHHOUR,OSVELIA B"
"","","","","","","","","","","96834","Moville","1991-03-08T22:11:38Z","-96","M","Iowa","42","ASTROTH,LONTAVIAS R"
"","","","","","","","","","","96835","Oto","1989-07-08T22:11:38Z","-96","F","Iowa","42","MENDONSA,TINLEIGH "
"","","","","","","","","","","96836","Pierson","1989-07-08T22:11:38Z","-96","M","Iowa","43","LAROCQUE,LUONG A"
"","","","","","","","","","","96837","Salix","1989-03-08T22:11:38Z","-96","F","Iowa","42","WARDHAUGH,SHANTEN J"
"","","","","","","","","","","96839","Sloan","1989-10-08T22:11:38Z","-96","F","Iowa","42","HUILTRON,LYWANTIN J"
"","","","","","","","","","","96841","Sioux City","1990-04-08T22:11:38Z","-96","F","Iowa","42","ESMEYER,AMANTUC D"
"","","","","","","","","","","96842","Sioux City","1991-02-08T22:11:38Z","-96","M","Iowa","42","KRUCK,SHYROD D"
"","","","","","","","","","","96844","Sioux City","1990-04-08T22:11:38Z","-96","M","Iowa","43","DE SAN BIAGIO,SHAUNTE "
"","","","","","","","","","","96845","Sioux City","1991-02-08T22:11:38Z","-96","F","Iowa","43","ANKNER,DALIAH R"
"","","","","","","","","","","96847","Sioux City","1989-03-08T22:11:38Z","-96","F","Iowa","43","NIBLEY, SHANE,PETE "
"","","","","","","","","","","96848","Sioux City","1989-11-08T22:11:38Z","-96","M","Iowa","43","JOHNSON-COLBERT,PETER-JOHN "
"","","","","","","","","","","96849","Sioux City","1989-03-08T22:11:38Z","-96","F","Iowa","42","DARRELL,DELANNA M"
"","","","","","","","","","","96850","Fertile","1991-01-08T22:11:38Z","-93","M","Iowa","43","ARRILOA,MALLAREE H"
"","","","","","","","","","","96853","Joice","1991-02-08T22:11:38Z","-93","F","Iowa","43","LOPEZ CORRALES,KRYSIA D"
"","","","","","","","","","","96854","Kensett","1991-01-08T22:11:38Z","-93","M","Iowa","43","BURCIO,KENONTE C"
"","","","","","","","","","","96855","Manly","1990-01-08T22:11:38Z","-93","F","Iowa","43","FRIETZSCHE,ELLASTASIA E"
"","","","","","","","","","","96856","Northwood","1991-05-08T22:11:38Z","-93","M","Iowa","43","KELEKOLIO,PUNCHA S"
"","","","","","","","","","","96857","Dows","1991-10-08T22:11:38Z","-94","F","Iowa","43","AARDAIEN,LORELIE C"
"","","","","","","","","","","96859","Belmond","1990-06-08T22:11:38Z","-94","F","Iowa","43","GEBERS,KAMERIA E"
"","","","","","","","","","","96860","Rowan","1989-05-08T22:11:38Z","-94","M","Iowa","43","BURTCH,ZENAVAN V"
"","","","","","","","","","","96861","Clarion","1990-12-08T22:11:38Z","-94","F","Iowa","43","KROUM,NAZHA "
"","","","","","","","","","","96862","Clarion","1989-11-08T22:11:38Z","-94","M","Iowa","43","KRANZKE,ADOKHT I"
"","","","","","","","","","","96865","Woolstock","1991-08-08T22:11:38Z","-94","F","Iowa","43","SMEDLEY,LAURISA A"
"","","","","","","","","","","95165","Adair","1990-06-08T22:11:38Z","-95","F","Iowa","42","RUCKS,MEKAILA M"
"","","","","","","","","","","95166","Bridgewater","1989-09-08T22:11:38Z","-95","M","Iowa","41","BJURSTROM,LALITH "
"","","","","","","","","","","95167","Fontanelle","1991-01-08T22:11:38Z","-95","F","Iowa","41","LARATTA,MERRICK T"
"","","","","","","","","","","95168","Greenfield","1991-01-08T22:11:38Z","-94","M","Iowa","41","THEYE,SIRMAC III G"
"","","","","","","","","","","95170","Carbon","1989-11-08T22:11:38Z","-95","M","Iowa","41","TICE-ROBERTS,AJAILA L"
