"responseHeader__zkConnected","responseHeader__status","responseHeader__QTime","responseHeader__params__q","responseHeader__params__indent","responseHeader__params__fl","responseHeader__params__rows","responseHeader__params__wt","response__numFound","response__start","response__docs__id","response__docs__city","response__docs__DOB","response__docs__longitude","response__docs__sex","response__docs__state","response__docs__latitude","response__docs__name"
"","","","","","","","","","","40409","Westminster","1994-07-08T22:11:38Z","-105","F","Colorado","40","MC DONGAL,BONNIE  "
"","","","","","","","","","","40410","Westminster","1999-08-08T22:11:38Z","-105","M","Colorado","40","SCHIMBERG,MANJINDER "
"","","","","","","","","","","40411","Westminster","1993-05-08T22:11:38Z","-105","F","Colorado","40","TOU,MEGANNE "
"","","","","","","","","","","40412","Westminster","1998-07-08T22:11:38Z","-105","M","Colorado","40","KIESSELBACH,ALETA L"
"","","","","","","","","","","40413","Commerce City","1993-02-08T22:11:38Z","-105","F","Colorado","40","SASING,RAIS "
"","","","","","","","","","","40415","Aurora","1994-02-08T22:11:38Z","-105","F","Colorado","40","WALLACE II,IKECHI I"
"","","","","","","","","","","40416","Aurora","1997-11-08T22:11:38Z","-105","M","Colorado","40","GAIN,JULEN R"
"","","","","","","","","","","40417","Bennett","1994-01-08T22:11:38Z","-104","F","Colorado","40","ELLESTON,MELENAITE F"
"","","","","","","","","","","40418","Strasburg","1996-10-08T22:11:38Z","-104","M","Colorado","40","HOCHFELD,KAUNG D"
"","","","","","","","","","","40420","Denver","1999-08-08T22:11:38Z","-105","M","Colorado","40","RUNSTADLER,CAILA "
"","","","","","","","","","","40421","Denver","1996-09-08T22:11:38Z","-105","F","Colorado","40","LEIPSIC,SUE ANNE S"
"","","","","","","","","","","40423","Denver","1995-08-08T22:11:38Z","-105","F","Colorado","40","MOORE CRAIG M.,GILIZA H"
"","","","","","","","","","","40424","Thornton","1993-08-08T22:11:38Z","-105","M","Colorado","40","SHOFFEITT,LUCILIA F"
"","","","","","","","","","","40425","Denver","1994-10-08T22:11:38Z","-105","F","Colorado","40","ELOUANNAS,KARLY "
"","","","","","","","","","","40426","Brighton","1997-09-08T22:11:38Z","-105","M","Colorado","40","CONEMAC,DANIELLE MARIE A"
"","","","","","","","","","","40427","Brighton","1997-11-08T22:11:38Z","-105","F","Colorado","40","SAPUKINA,ROLLERI M"
"","","","","","","","","","","40428","Brighton","1993-08-08T22:11:38Z","-105","M","Colorado","40","FEDDEMA,AIRA VERONICA T"
"","","","","","","","","","","40429","Eastlake","1994-09-08T22:11:38Z","-105","F","Colorado","40","BREST-ASHLEY,KELSON "
"","","","","","","","","","","40430","Henderson","1996-02-08T22:11:38Z","-105","M","Colorado","40","EUWING,ANNIKA J"
"","","","","","","","","","","40433","Hooper","1997-09-08T22:11:38Z","-106","F","Colorado","38","HORWATH,YUNUEN C"
"","","","","","","","","","","40434","Mosca","1998-01-08T22:11:38Z","-106","M","Colorado","38","SPRUILL,CHO T"
"","","","","","","","","","","40436","Aurora","1999-11-08T22:11:38Z","-105","M","Colorado","40","GRANFORS,ANTHA ELENA"
"","","","","","","","","","","40437","Aurora","1993-09-08T22:11:38Z","-105","F","Colorado","40","SHAHWAR,TAYLOR "
"","","","","","","","","","","40438","Aurora","1999-06-08T22:11:38Z","-105","M","Colorado","40","OSPINA,ALTIA V"
"","","","","","","","","","","40439","Aurora","1993-03-08T22:11:38Z","-105","F","Colorado","40","VINER,RONA L"
"","","","","","","","","","","40441","Aurora","1993-06-08T22:11:38Z","-105","F","Colorado","40","GERWULF,CALEB D"
"","","","","","","","","","","40443","Aurora","1999-10-08T22:11:38Z","-104","F","Colorado","40","BURRELL,SANGEETA M"
"","","","","","","","","","","40444","Aurora","1996-02-08T22:11:38Z","-104","M","Colorado","40","ELLERING,SLOBODANKA M"
"","","","","","","","","","","40446","Aurora","1995-01-08T22:11:38Z","-104","M","Colorado","40","CAMARILLO,DEVAUNTE M"
"","","","","","","","","","","40448","Deer Trail","1996-11-08T22:11:38Z","-104","M","Colorado","40","TODD-SNYDER, FRANK A"
"","","","","","","","","","","40449","Englewood","1994-07-08T22:11:38Z","-105","F","Colorado","40","ISLAMOVIC,KIERSTIN L"
"","","","","","","","","","","40450","Englewood","1992-12-08T22:11:38Z","-105","M","Colorado","40","ALIM,EREKA N"
"","","","","","","","","","","40454","Littleton","1996-08-08T22:11:38Z","-105","M","Colorado","40","TIRI,BICK M"
"","","","","","","","","","","40455","Littleton","1995-09-08T22:11:38Z","-105","F","Colorado","40","LIDEY,BRANCHEEN E"
"","","","","","","","","","","40456","Englewood","1997-04-08T22:11:38Z","-105","M","Colorado","40","WALDMAN,KAMIKA E"
"","","","","","","","","","","40457","Englewood","1997-10-08T22:11:38Z","-105","F","Colorado","40","ESQUIVEL CASTRO,DASHIEL A"
"","","","","","","","","","","40459","Littleton","1994-10-08T22:11:38Z","-105","F","Colorado","40","VILLAFANA,MARCHERITA I"
"","","","","","","","","","","40461","Littleton","1994-09-08T22:11:38Z","-105","F","Colorado","40","LESLEY,ATHOLL A"
"","","","","","","","","","","40462","Littleton","1996-02-08T22:11:38Z","-105","M","Colorado","40","HIYKEL,DELENE O"
"","","","","","","","","","","40463","Arboles","1994-10-08T22:11:38Z","-107","F","Colorado","37","DANLEY-MORSE,KIM  K"
"","","","","","","","","","","40464","Chromo","1994-09-08T22:11:38Z","-107","M","Colorado","37","CHAIX JR,MARICEL LYNN"
"","","","","","","","","","","40465","Pagosa Springs","1993-12-08T22:11:38Z","-107","F","Colorado","37","SKILLERN,MYONG C"
"","","","","","","","","","","40467","Campo","1992-12-08T22:11:38Z","-103","F","Colorado","37","LUANGRATH,NAZIA J"
"","","","","","","","","","","40468","Pritchett","1996-03-08T22:11:38Z","-103","M","Colorado","37","RAVETTI,TAKIS M"
"","","","","","","","","","","40469","Springfield","1996-06-08T22:11:38Z","-103","F","Colorado","37","BENANTI JR,BRAEVAYUAN L"
"","","","","","","","","","","40470","Two Buttes","1999-10-08T22:11:38Z","-102","M","Colorado","38","DOMAOAN,MINERVA A"
"","","","","","","","","","","40471","Vilas","1997-04-08T22:11:38Z","-102","F","Colorado","37","GATTO ,ZAYNE W"
"","","","","","","","","","","40474","Hasty","1997-08-08T22:11:38Z","-103","M","Colorado","38","DEWINKLE,HENNY E"
"","","","","","","","","","","40476","Mc Clave","1999-08-08T22:11:38Z","-103","M","Colorado","38","BLOCHERER,POLIEN S"
"","","","","","","","","","","40479","Lafayette","1998-12-08T22:11:38Z","-105","F","Colorado","40","LEHNICK,RACHAEL CHA M"
"","","","","","","","","","","40480","Louisville","1996-04-08T22:11:38Z","-105","M","Colorado","40","GNUTZMANN,ANJELINA "
"","","","","","","","","","","40481","Broomfield","1996-04-08T22:11:38Z","-105","F","Colorado","40","SARINAS,LAURIEN M"
"","","","","","","","","","","40483","Boulder","1994-03-08T22:11:38Z","-105","F","Colorado","40","LEODONES,RAYZA E"
"","","","","","","","","","","40486","Boulder","1993-02-08T22:11:38Z","-105","M","Colorado","40","ENGBECK,JAMES EDWARD C"
"","","","","","","","","","","40488","Boulder","1998-08-08T22:11:38Z","-105","M","Colorado","40","PACHIANO,TRACY ANN M"
"","","","","","","","","","","40489","Boulder","1999-01-08T22:11:38Z","-105","F","Colorado","40","PMENTEL,MICAHYA "
"","","","","","","","","","","40490","Boulder","1995-02-08T22:11:38Z","-105","M","Colorado","40","RIXON,JONATHAN HENRR A"
"","","","","","","","","","","40491","Boulder","1997-07-08T22:11:38Z","-105","F","Colorado","40","MESPLOU,HARPRETT C"
"","","","","","","","","","","40492","Boulder","1993-10-08T22:11:38Z","-105","M","Colorado","40","CONGDON,TED D"
"","","","","","","","","","","40493","Jamestown","1994-10-08T22:11:38Z","-105","F","Colorado","40","LAGOC,DYRENE M"
"","","","","","","","","","","40495","Pinecliffe","1998-09-08T22:11:38Z","-105","F","Colorado","40","BRUMFIELD,DAISHANIQU M"
"","","","","","","","","","","40497","Longmont","1997-12-08T22:11:38Z","-105","F","Colorado","40","RICHISON,JAWAID W"
"","","","","","","","","","","40499","Longmont","1994-06-08T22:11:38Z","-105","F","Colorado","40","BASALDUA,CRYSTIAN "
"","","","","","","","","","","40502","Lyons","1993-03-08T22:11:38Z","-105","M","Colorado","40","ALBAUM,SUNEITA E"
"","","","","","","","","","","40504","Broomfield","1999-02-08T22:11:38Z","-105","M","Colorado","40","CASTELLANOS,MERLYNN F"
"","","","","","","","","","","40505","Salida","1996-08-08T22:11:38Z","-106","F","Colorado","39","SORHONDO,LAKIYAH "
"","","","","","","","","","","40506","Buena Vista","1993-04-08T22:11:38Z","-106","M","Colorado","39","EWIN,PARTICIA A"
"","","","","","","","","","","40507","Monarch","1996-09-08T22:11:38Z","-106","F","Colorado","39","HORGA,HETAL A"
"","","","","","","","","","","40508","Granite","1998-05-08T22:11:38Z","-106","M","Colorado","39","ALVAREZ-NONOG,ALANYA M"
"","","","","","","","","","","40509","Nathrop","1993-11-08T22:11:38Z","-106","F","Colorado","39","FEDERICO-GARDUNO,LADDALAD O"
"","","","","","","","","","","40511","Arapahoe","1997-12-08T22:11:38Z","-102","F","Colorado","39","SIDOW,LORI J"
"","","","","","","","","","","40512","Cheyenne Wells","1996-11-08T22:11:38Z","-102","M","Colorado","39","CABIGAO,LE ANDRE  - R"
"","","","","","","","","","","40513","Kit Carson","1996-11-08T22:11:38Z","-103","F","Colorado","39","ANSAR,NASHA "
"","","","","","","","","","","40514","Wild Horse","1999-06-08T22:11:38Z","-103","M","Colorado","39","AUGUIONO,XIAOLAN L"
"","","","","","","","","","","40515","Dumont","1994-01-08T22:11:38Z","-106","F","Colorado","40","LATORRACA,MARK SR E"
"","","","","","","","","","","40517","Georgetown","1997-10-08T22:11:38Z","-106","F","Colorado","40","ALSEY,KIN LAM J"
"","","","","","","","","","","40519","Silver Plume","1992-12-08T22:11:38Z","-106","F","Colorado","40","DEMARTINO,ARSENIO M"
"","","","","","","","","","","40520","Antonito","1999-08-08T22:11:38Z","-106","M","Colorado","37","KRISCHE,BATUL L"
"","","","","","","","","","","40522","Conejos","1999-05-08T22:11:38Z","-106","M","Colorado","37","TEWALT SR,BERVERLY "
"","","","","","","","","","","40523","La Jara","1995-08-08T22:11:38Z","-106","F","Colorado","37","SCHORTZ,SHOSHI "
"","","","","","","","","","","40525","Romeo","1996-01-08T22:11:38Z","-106","F","Colorado","37","BOLLE,NIDIA M"
"","","","","","","","","","","40526","Sanford","1993-02-08T22:11:38Z","-106","M","Colorado","37","BROBST,SCERECE F"
"","","","","","","","","","","40527","Blanca","1995-01-08T22:11:38Z","-106","F","Colorado","37","BARNS,ALZENEE T"
"","","","","","","","","","","40529","Fort Garland","1998-08-08T22:11:38Z","-105","F","Colorado","37","STEUER,ZAZU J"
"","","","","","","","","","","40531","San Luis","1996-03-08T22:11:38Z","-105","F","Colorado","37","MANGLO,LAQUAN ARLEN"
"","","","","","","","","","","40532","Crowley","1996-11-08T22:11:38Z","-104","M","Colorado","38","EKHOLM, KIMBER,NEWSHAW "
"","","","","","","","","","","40533","Crowley","1999-06-08T22:11:38Z","-104","F","Colorado","38","ABEA,LIDO "
"","","","","","","","","","","40535","Ordway","1995-12-08T22:11:38Z","-104","F","Colorado","38","WORDLEY,ELLORY Y"
"","","","","","","","","","","40540","Cedaredge","1993-07-08T22:11:38Z","-108","M","Colorado","39","QUILES,JAYELYNN E"
"","","","","","","","","","","40542","Crawford","1998-05-08T22:11:38Z","-108","M","Colorado","39","LUSBY,TEODULFO C"
"","","","","","","","","","","40543","Delta","1998-05-08T22:11:38Z","-108","F","Colorado","39","PREVO,QINGJIE B"
"","","","","","","","","","","40545","Hotchkiss","1994-05-08T22:11:38Z","-108","F","Colorado","39","VERMILYEA,YUYING "
"","","","","","","","","","","40546","Lazear","1994-05-08T22:11:38Z","-108","M","Colorado","39","CONNER-FLORES,LEASHA "
"","","","","","","","","","","40547","Paonia","1999-06-08T22:11:38Z","-108","F","Colorado","39","GEORGIA,HERMANEGILDO P"
"","","","","","","","","","","40548","Denver","1994-08-08T22:11:38Z","-105","M","Colorado","40","MARQUEZ,ANNELIES C"
"","","","","","","","","","","40549","Denver","1998-01-08T22:11:38Z","-105","F","Colorado","40","SARLES,TAUHID B"
"","","","","","","","","","","40550","Denver","1998-01-08T22:11:38Z","-105","M","Colorado","40","LOCOCO,AYRIANA W"
"","","","","","","","","","","40554","Denver","1995-04-08T22:11:38Z","-105","M","Colorado","40","SCORPINITI,ERINN D"
"","","","","","","","","","","40555","Denver","1996-09-08T22:11:38Z","-105","F","Colorado","40","PARMENTER,SHAYLAH "
"","","","","","","","","","","40556","Denver","1994-06-08T22:11:38Z","-105","M","Colorado","40","KYI,TIARAE Z"
"","","","","","","","","","","40557","Denver","1999-01-08T22:11:38Z","-105","F","Colorado","40","ROSSINGTON,JIL "
"","","","","","","","","","","40559","Denver","1998-10-08T22:11:38Z","-105","F","Colorado","40","CONY,PAMEL C"
"","","","","","","","","","","40560","Denver","1996-11-08T22:11:38Z","-105","M","Colorado","40","SCHAENEMAN,LILYANNA J"
"","","","","","","","","","","40561","Denver","1999-02-08T22:11:38Z","-105","F","Colorado","40","GOTSHALK,CHLOE' "
"","","","","","","","","","","40562","Denver","1998-11-08T22:11:38Z","-105","M","Colorado","40","WONNAPARHOWN,ELOY "
"","","","","","","","","","","40563","Denver","1998-08-08T22:11:38Z","-105","F","Colorado","40","GOHR,MI SUK M"
"","","","","","","","","","","40564","Denver","1993-07-08T22:11:38Z","-105","M","Colorado","40","SALUSTRO,REHMAT H"
"","","","","","","","","","","40565","Denver","1998-03-08T22:11:38Z","-105","F","Colorado","40","BARFOOT,OTISHA "
"","","","","","","","","","","40566","Denver","1995-08-08T22:11:38Z","-105","M","Colorado","40","CROMER-PERKINS,ADISA M"
"","","","","","","","","","","40567","Denver","1997-10-08T22:11:38Z","-105","F","Colorado","40","JANIAK,KAYLAH "
"","","","","","","","","","","40568","Denver","1993-05-08T22:11:38Z","-105","M","Colorado","40","BILLOWITCH,ARLEEN R"
"","","","","","","","","","","40569","Denver","1994-03-08T22:11:38Z","-105","F","Colorado","40","VIRTUCIO,FADIA E"
"","","","","","","","","","","40571","Denver","1999-05-08T22:11:38Z","-105","F","Colorado","40","AVERKA,SHYANN M"
"","","","","","","","","","","40573","Denver","1993-05-08T22:11:38Z","-105","F","Colorado","40","CANDANOZA,YAN KA "
"","","","","","","","","","","40574","Denver","1999-08-08T22:11:38Z","-105","M","Colorado","40","DUY LE,FIKRET "
"","","","","","","","","","","40576","Denver","1996-07-08T22:11:38Z","-105","M","Colorado","40","QUADRINI,SISSY M"
"","","","","","","","","","","40578","Denver","1999-04-08T22:11:38Z","-105","M","Colorado","40","MESAROS,SHIEFLANDA B"
"","","","","","","","","","","40581","Denver","1999-10-08T22:11:38Z","-105","F","Colorado","40","PECAVAR,CHASHEE' "
"","","","","","","","","","","40582","Denver","1994-06-08T22:11:38Z","-105","M","Colorado","40","GRENGS,THEODORE M"
"","","","","","","","","","","40585","Denver","1995-01-08T22:11:38Z","-105","F","Colorado","40","ROSANDER,LEE LA "
"","","","","","","","","","","40586","Denver","1995-05-08T22:11:38Z","-105","M","Colorado","40","ROUDEBUSH,SHERLEY E"
"","","","","","","","","","","40587","Denver","1998-01-08T22:11:38Z","-105","F","Colorado","40","KEELING,MARNEKA J"
"","","","","","","","","","","40588","Denver","1997-05-08T22:11:38Z","-105","M","Colorado","40","BALINSAT,HENSSER A"
"","","","","","","","","","","40589","Denver","1993-07-08T22:11:38Z","-105","F","Colorado","40","REKLAI,SANDY MAN E"
"","","","","","","","","","","40591","Denver","1998-01-08T22:11:38Z","-105","F","Colorado","40","VOLMERDING,VINNECIA L"
"","","","","","","","","","","40593","Denver","1995-11-08T22:11:38Z","-105","F","Colorado","40","COOMES,NGANG A"
"","","","","","","","","","","40594","Denver","1996-01-08T22:11:38Z","-105","M","Colorado","40","DUPELL,MIN(JENNY) G"
"","","","","","","","","","","40595","Denver","1995-01-08T22:11:38Z","-105","F","Colorado","40","KILLEEN,SHI JU J"
"","","","","","","","","","","40598","Denver","1996-11-08T22:11:38Z","-105","M","Colorado","40","FOSSUM,ZONG "
"","","","","","","","","","","40599","Denver","1993-07-08T22:11:38Z","-105","F","Colorado","40","HARDEMAN,LEN "
"","","","","","","","","","","40600","Denver","1999-03-08T22:11:38Z","-105","M","Colorado","40","CAZEM,ALECIA F"
"","","","","","","","","","","40602","Denver","1997-11-08T22:11:38Z","-105","M","Colorado","40","GAEBLER,BURTON R"
"","","","","","","","","","","40604","Dove Creek","1999-10-08T22:11:38Z","-109","M","Colorado","38","CASAVAN,LUDY A"
"","","","","","","","","","","40605","Rico","1998-04-08T22:11:38Z","-108","F","Colorado","38","YISAK,MYRTICE N"
"","","","","","","","","","","40607","Castle Rock","1996-09-08T22:11:38Z","-105","F","Colorado","39","BOTEV,SHONIECE L"
"","","","","","","","","","","40608","Castle Rock","1997-09-08T22:11:38Z","-105","M","Colorado","39","NEUMTURG,JALLISA R"
"","","","","","","","","","","40609","Franktown","1996-03-08T22:11:38Z","-105","F","Colorado","39","NESTELL,PHYLLIS  A"
"","","","","","","","","","","40611","Lone Tree","1997-10-08T22:11:38Z","-105","F","Colorado","40","CAMARENA-WARREN,HAYDE "
"","","","","","","","","","","40615","Littleton","1993-05-08T22:11:38Z","-105","F","Colorado","40","MATAELE,NOOSHIN C"
"","","","","","","","","","","40617","Parker","1992-12-08T22:11:38Z","-105","F","Colorado","39","POROVICH,YA ZHAO C"
"","","","","","","","","","","40619","Parker","1994-11-08T22:11:38Z","-105","F","Colorado","40","NACHTWEIH,CHELESA R"
"","","","","","","","","","","40621","Bond","1998-04-08T22:11:38Z","-107","F","Colorado","40","MCGRONAGLE,SHATAE E"
"","","","","","","","","","","40622","Burns","1999-02-08T22:11:38Z","-107","M","Colorado","40","ESPINOZA LOPEZ,SANJEH B"
"","","","","","","","","","","40625","Basalt","1994-06-08T22:11:38Z","-107","F","Colorado","39","GALIGO,LONZETTA A"
"","","","","","","","","","","40626","Eagle","1996-11-08T22:11:38Z","-107","M","Colorado","40","LEMKE,ELVISA M"
"","","","","","","","","","","40627","Edwards","1997-05-08T22:11:38Z","-107","F","Colorado","40","CHAFFAT,ROYETTA "
"","","","","","","","","","","40628","Gypsum","1995-06-08T22:11:38Z","-107","M","Colorado","40","FERRIS JR,JATINIE "
"","","","","","","","","","","40629","Minturn","1993-05-08T22:11:38Z","-106","F","Colorado","40","DOUNG,EVER S"
"","","","","","","","","","","40630","Red Cliff","1997-05-08T22:11:38Z","-106","M","Colorado","40","OZKAYA,TADDY H"
"","","","","","","","","","","40631","Wolcott","1997-07-08T22:11:38Z","-107","F","Colorado","40","SAUSA,COY M"
"","","","","","","","","","","40632","Vail","1994-02-08T22:11:38Z","-106","M","Colorado","40","ZIZAK,KELVIN SR D"
"","","","","","","","","","","40633","Vail","1995-06-08T22:11:38Z","-106","F","Colorado","40","MARACIN,JADRIEN "
"","","","","","","","","","","40634","Agate","1994-06-08T22:11:38Z","-104","M","Colorado","39","CUAL,MARQUWEDA "
"","","","","","","","","","","40635","Elbert","1995-06-08T22:11:38Z","-105","F","Colorado","39","ZERU,MA ANTONIA N"
"","","","","","","","","","","40637","Kiowa","1998-04-08T22:11:38Z","-104","F","Colorado","39","NIEDERAUER,EBONEE M"
"","","","","","","","","","","40638","Matheson","1997-12-08T22:11:38Z","-104","M","Colorado","39","LINDSTEDT,AR'TAISHON T"
"","","","","","","","","","","40642","Calhan","1999-05-08T22:11:38Z","-104","M","Colorado","39","CIRNER,NAUSHABA A"
"","","","","","","","","","","40645","Green Mountain Falls","1997-07-08T22:11:38Z","-105","F","Colorado","39","TATOM,KAYLAH P"
"","","","","","","","","","","40647","Peyton","1996-07-08T22:11:38Z","-105","F","Colorado","39","POVEY,SHAUN L"
"","","","","","","","","","","40648","Ramah","1997-09-08T22:11:38Z","-104","M","Colorado","39","MICHAILOFF,SHAYNA-MAR "
"","","","","","","","","","","40650","Usaf Academy","1997-10-08T22:11:38Z","-104","M","Colorado","39","ANDERSON-KATZ,CLUSTER I"
"","","","","","","","","","","40651","Usaf Academy","1998-01-08T22:11:38Z","-104","F","Colorado","39","SARRIS,IVONE A"
"","","","","","","","","","","40652","Yoder","1995-05-08T22:11:38Z","-104","M","Colorado","39","FRASCA,SAHER L"
"","","","","","","","","","","40654","Colorado Springs","1997-08-08T22:11:38Z","-105","M","Colorado","39","IGE,INKERA R"
"","","","","","","","","","","40656","Colorado Springs","1995-06-08T22:11:38Z","-105","M","Colorado","39","HOBDEN,JORGEINGNACIO "
"","","","","","","","","","","40657","Colorado Springs","1994-04-08T22:11:38Z","-105","F","Colorado","39","BLANDON,MARY JANE P"
"","","","","","","","","","","40658","Colorado Springs","1997-06-08T22:11:38Z","-105","M","Colorado","39","TOWNLEY,ALYSA "
"","","","","","","","","","","40659","Colorado Springs","1995-05-08T22:11:38Z","-105","F","Colorado","39","SABLA,CINDY LE ROY"
"","","","","","","","","","","40660","Colorado Springs","1993-08-08T22:11:38Z","-105","M","Colorado","39","MENCHINI,CLISHE "
"","","","","","","","","","","40663","Colorado Springs","1994-01-08T22:11:38Z","-105","F","Colorado","39","SPEER-GETTLE,PHATCHARAPHON B L"
"","","","","","","","","","","40665","Colorado Springs","1994-04-08T22:11:38Z","-105","F","Colorado","39","BRYDON,TOI H"
"","","","","","","","","","","40667","Colorado Springs","1995-09-08T22:11:38Z","-105","F","Colorado","39","SKYES JR,JASRINDER "
"","","","","","","","","","","40668","Colorado Springs","1997-08-08T22:11:38Z","-105","M","Colorado","39","ROSEBROUGH,MEI-CHU "
"","","","","","","","","","","40669","Colorado Springs","1996-11-08T22:11:38Z","-105","F","Colorado","39","VINDEL,BRICE H"
"","","","","","","","","","","40670","Colorado Springs","1996-02-08T22:11:38Z","-105","M","Colorado","39","MIRONOVA,JENNY YING "
"","","","","","","","","","","40671","Colorado Springs","1997-11-08T22:11:38Z","-105","F","Colorado","39","IMADA,KANYEH H"
"","","","","","","","","","","40672","Colorado Springs","1998-10-08T22:11:38Z","-105","M","Colorado","39","PACATTE,CENYA E"
"","","","","","","","","","","40675","Colorado Springs","1999-06-08T22:11:38Z","-105","F","Colorado","39","SKYLAR,FAHIM ASANTE"
"","","","","","","","","","","40676","Colorado Springs","1994-05-08T22:11:38Z","-105","M","Colorado","39","HEY,HALIA "
"","","","","","","","","","","40678","Colorado Springs","1996-01-08T22:11:38Z","-105","M","Colorado","39","MANKA,LECOIYON E"
"","","","","","","","","","","40680","Colorado Springs","1996-09-08T22:11:38Z","-104","M","Colorado","39","MCGHAN,SHALEETA L"
"","","","","","","","","","","40682","Colorado Springs","1997-06-08T22:11:38Z","-105","M","Colorado","39","SCANCARELLA,G MARCELLA MS"
"","","","","","","","","","","40683","Colorado Springs","1998-01-08T22:11:38Z","-105","F","Colorado","39","TREMBATH,MICHIYO J"
"","","","","","","","","","","40684","Colorado Springs","1993-08-08T22:11:38Z","-105","M","Colorado","39","PRIDDELL,ASTA E"
"","","","","","","","","","","40685","Colorado Springs","1996-12-08T22:11:38Z","-105","F","Colorado","39","RYDER,JR,BERRY M"
"","","","","","","","","","","40686","Colorado Springs","1995-06-08T22:11:38Z","-105","M","Colorado","39","LINTNER,SADIANA M"
"","","","","","","","","","","40687","Colorado Springs","1993-07-08T22:11:38Z","-105","F","Colorado","39","OBERLANDER,SIDNEE P"
"","","","","","","","","","","40688","Colorado Springs","1995-10-08T22:11:38Z","-105","M","Colorado","39","ANTU,THOMAS B R"
"","","","","","","","","","","40689","Colorado Springs","1993-07-08T22:11:38Z","-105","F","Colorado","39","MARQUEZ-GOODALL,MINMIN A"
"","","","","","","","","","","40691","Colorado Springs","1997-05-08T22:11:38Z","-105","F","Colorado","39","KEKELIA,TIMBERLEY "
"","","","","","","","","","","40693","Colorado Springs","1993-06-08T22:11:38Z","-105","F","Colorado","39","GALVAN NAVARRO,POLUN "
"","","","","","","","","","","40695","Colorado Springs","1997-12-08T22:11:38Z","-105","F","Colorado","39","JACOBO JR,MAENA "
"","","","","","","","","","","44711","Colorado Springs","1997-02-08T22:11:38Z","-105","F","Colorado","39","ROBERT E FARME,JASMINE MARIE C"
"","","","","","","","","","","44712","Colorado Springs","1994-02-08T22:11:38Z","-105","M","Colorado","39","HUSEN,EVARIE "
"","","","","","","","","","","44713","Colorado Springs","1998-05-08T22:11:38Z","-105","F","Colorado","39","ANDREWS,AWESTA F"
"","","","","","","","","","","44715","Colorado Springs","1996-05-08T22:11:38Z","-105","F","Colorado","39","TAILLIE,KINOE M"
"","","","","","","","","","","44716","Colorado Springs","1997-01-08T22:11:38Z","-105","M","Colorado","39","VINATARO,TAMESHIA L"
"","","","","","","","","","","44717","Colorado Springs","1995-04-08T22:11:38Z","-105","F","Colorado","39","STRICKLAND JR,ADON J"
"","","","","","","","","","","44718","Colorado Springs","1997-05-08T22:11:38Z","-105","M","Colorado","39","KIESEL,AFRA E"
"","","","","","","","","","","44719","Colorado Springs","1995-03-08T22:11:38Z","-105","F","Colorado","39","IP CHEN,THELIMA V"
"","","","","","","","","","","44720","Colorado Springs","1995-08-08T22:11:38Z","-105","M","Colorado","39","FATTAH,HARBANS N"
"","","","","","","","","","","44721","Canon City","1997-06-08T22:11:38Z","-105","F","Colorado","38","BOULTON,CORDOVA J"
"","","","","","","","","","","44722","Canon City","1993-12-08T22:11:38Z","-105","M","Colorado","38","PAYZANT,DECOLE "
"","","","","","","","","","","44724","Coaldale","1999-05-08T22:11:38Z","-106","M","Colorado","38","LAY,ASRAR R"
"","","","","","","","","","","44725","Cotopaxi","1996-08-08T22:11:38Z","-106","F","Colorado","38","HILMES,CHANDRASHEK F"
"","","","","","","","","","","44726","Florence","1993-06-08T22:11:38Z","-105","M","Colorado","38","TUCA,MODINA L"
"","","","","","","","","","","44727","Hillside","1998-11-08T22:11:38Z","-106","F","Colorado","38","BOGDANOFF JR,ALEONA M"
"","","","","","","","","","","44728","Howard","1996-08-08T22:11:38Z","-106","M","Colorado","38","PETRARCA,KRISTELL W"
"","","","","","","","","","","44729","Penrose","1997-12-08T22:11:38Z","-105","F","Colorado","38","ESPERANO,KALE W"
"","","","","","","","","","","44732","Glenwood Springs","1996-10-08T22:11:38Z","-107","M","Colorado","40","GOERTZEN,HALEE "
"","","","","","","","","","","44734","Carbondale","1995-12-08T22:11:38Z","-107","M","Colorado","39","JAGGERS,DOREENE L"
"","","","","","","","","","","44735","Parachute","1994-07-08T22:11:38Z","-108","F","Colorado","39","BITBABILLA,MARALANNA L"
"","","","","","","","","","","44736","Battlement Mesa","1998-12-08T22:11:38Z","-108","M","Colorado","39","AVILUCEA,SALEENA T"
"","","","","","","","","","","44737","New Castle","1995-09-08T22:11:38Z","-108","F","Colorado","40","OXILES,KRISTI A"
"","","","","","","","","","","44739","Silt","1999-04-08T22:11:38Z","-108","F","Colorado","40","ANDRESS,QWANISHA A"
"","","","","","","","","","","44740","Black Hawk","1994-01-08T22:11:38Z","-105","M","Colorado","40","IGNATYUK,CHENAYE M"
"","","","","","","","","","","44742","Rollinsville","1998-04-08T22:11:38Z","-106","M","Colorado","40","RIOS-GLASS,HOJATULLAH "
"","","","","","","","","","","44743","Fraser","1995-11-08T22:11:38Z","-106","F","Colorado","40","HAMILTON-WAGNER,AREZOU A"
"","","","","","","","","","","44745","Grand Lake","1993-09-08T22:11:38Z","-106","F","Colorado","40","MORARU,CHRITINA P"
"","","","","","","","","","","44747","Kremmling","1999-05-08T22:11:38Z","-106","F","Colorado","40","VALKER,KULIE "
"","","","","","","","","","","44748","Parshall","1993-03-08T22:11:38Z","-106","M","Colorado","40","WEINTZETTL,LA MISSA "
