"responseHeader__zkConnected","responseHeader__status","responseHeader__QTime","responseHeader__params__q","responseHeader__params__indent","responseHeader__params__fl","responseHeader__params__rows","responseHeader__params__wt","response__numFound","response__start","response__docs__id","response__docs__city","response__docs__DOB","response__docs__longitude","response__docs__sex","response__docs__state","response__docs__latitude","response__docs__name"
"","","","","","","","","","","1071890","Hodgenville","1943-10-08T22:11:38Z","-86","M","Kentucky","38","BANG,DAVID A"
"","","","","","","","","","","1071891","Magnolia","1956-10-08T22:11:38Z","-86","F","Kentucky","37","JACOBSEN,JONATHAN A"
"","","","","","","","","","","1071892","Mount Sherman","1942-05-08T22:11:38Z","-86","M","Kentucky","37","MADSEN,VICTORIA L"
"","","","","","","","","","","1071894","East Bernstadt","1941-05-08T22:11:38Z","-84","M","Kentucky","37","OLSEN,EMILIE N"
"","","","","","","","","","","1071895","Keavy","1950-03-08T22:11:38Z","-84","F","Kentucky","37","JEPSEN,JONAS A"
"","","","","","","","","","","1071896","Lily","1953-08-08T22:11:38Z","-84","M","Kentucky","37","BECH,VILLADS S"
"","","","","","","","","","","1071899","London","1943-07-08T22:11:38Z","-84","F","Kentucky","37","KOCH,REBECCA M"
"","","","","","","","","","","1071900","London","1952-03-08T22:11:38Z","-84","M","Kentucky","37","IVERSEN,ABELLONA E"
"","","","","","","","","","","1071901","London","1943-10-08T22:11:38Z","-84","F","Kentucky","37","MATHIESEN,ASTRID T"
"","","","","","","","","","","1071902","Pittsburg","1939-03-08T22:11:38Z","-84","M","Kentucky","37","CARLSEN,BENJAMIN A"
"","","","","","","","","","","1071906","Webbville","1946-10-08T22:11:38Z","-83","M","Kentucky","38","JEPSEN,SILJE A"
"","","","","","","","","","","1071907","Adams","1950-01-08T22:11:38Z","-83","F","Kentucky","38","PEDERSEN,TRISTAN M"
"","","","","","","","","","","1071908","Louisa","1947-07-08T22:11:38Z","-83","M","Kentucky","38","BEDSOLE,SARAH A"
"","","","","","","","","","","1071909","Lowmansville","1946-12-08T22:11:38Z","-83","F","Kentucky","38","KARLSEN,BERTRAM M"
"","","","","","","","","","","1071910","Ulysses","1947-05-08T22:11:38Z","-83","M","Kentucky","38","KRUSE,CECILIE P"
"","","","","","","","","","","1071911","Beattyville","1941-05-08T22:11:38Z","-84","F","Kentucky","38","LAURSEN,MIA K"
"","","","","","","","","","","1071912","Lone","1954-12-08T22:11:38Z","-84","M","Kentucky","38","WINTHER,THOMAS I"
"","","","","","","","","","","1071913","Saint Helens","1947-05-08T22:11:38Z","-84","F","Kentucky","38","THYGESEN,NANSEN E"
"","","","","","","","","","","1071914","Zoe","1944-01-08T22:11:38Z","-84","M","Kentucky","38","BERG,TILDE J"
"","","","","","","","","","","1071915","Asher","1945-01-08T22:11:38Z","-83","F","Kentucky","37","BRUUN,TRISSHA P"
"","","","","","","","","","","1071916","Chappell","1953-10-08T22:11:38Z","-83","M","Kentucky","37","NIELSEN,SARA C"
"","","","","","","","","","","1071917","Essie","1956-07-08T22:11:38Z","-83","F","Kentucky","37","THOMSEN,TOBIAS J"
"","","","","","","","","","","1071920","Mozelle","1944-08-08T22:11:38Z","-83","M","Kentucky","37","POULSEN,DENNIS H"
"","","","","","","","","","","1071922","Warbranch","1953-10-08T22:11:38Z","-83","M","Kentucky","37","WAUGHT,MATHILDE M"
"","","","","","","","","","","1071923","Roark","1943-02-08T22:11:38Z","-83","F","Kentucky","37","SCHULTZ,NADIA F"
"","","","","","","","","","","1071928","Thousandsticks","1946-06-08T22:11:38Z","-83","M","Kentucky","37","MATHIESEN,PETER N"
"","","","","","","","","","","1071930","Wooton","1945-10-08T22:11:38Z","-83","M","Kentucky","37","MATHIASEN,SEBASTIAN V"
"","","","","","","","","","","1071931","Yeaddiss","1953-05-08T22:11:38Z","-83","F","Kentucky","37","ANDERSEN,JEPPE L"
"","","","","","","","","","","1071934","Burdine","1951-12-08T22:11:38Z","-83","M","Kentucky","37","CHRISTOFFERSEN,LIV M"
"","","","","","","","","","","1071936","Blackey","1950-10-08T22:11:38Z","-83","M","Kentucky","37","HOLM,CARL C"
"","","","","","","","","","","1071938","Deane","1956-02-08T22:11:38Z","-83","M","Kentucky","37","BRANDT,PHILIP E"
"","","","","","","","","","","1071940","Gordon","1948-09-08T22:11:38Z","-83","M","Kentucky","37","KRUSE,AKSEL N"
"","","","","","","","","","","1071941","Hallie","1955-05-08T22:11:38Z","-83","F","Kentucky","37","LAURIDSEN,MILLE F"
"","","","","","","","","","","1071942","Isom","1942-05-08T22:11:38Z","-83","M","Kentucky","37","JESPERSEN,ANDERS A"
"","","","","","","","","","","1071943","Jackhorn","1956-08-08T22:11:38Z","-83","F","Kentucky","37","SCHMIDT,MIMIR T"
"","","","","","","","","","","1071944","Jeremiah","1945-06-08T22:11:38Z","-83","M","Kentucky","37","KOCH,STORM N"
"","","","","","","","","","","1071945","Letcher","1956-01-08T22:11:38Z","-83","F","Kentucky","37","BANG,BENT N"
"","","","","","","","","","","1071947","Mc Roberts","1954-09-08T22:11:38Z","-83","F","Kentucky","37","LORENZEN,HELENA O"
"","","","","","","","","","","1071950","Neon","1943-02-08T22:11:38Z","-83","M","Kentucky","37","BAK,ELLA N"
"","","","","","","","","","","1071953","Seco","1949-01-08T22:11:38Z","-83","F","Kentucky","37","KRUSE,CLARA A"
"","","","","","","","","","","1071955","Whitesburg","1955-11-08T22:11:38Z","-83","F","Kentucky","37","ANDERSEN,NICOLINE S"
"","","","","","","","","","","1071956","Emerson","1951-02-08T22:11:38Z","-83","M","Kentucky","38","TOFT,TRINE L"
"","","","","","","","","","","1071957","Garrison","1944-09-08T22:11:38Z","-83","F","Kentucky","39","HOLM,ANDERS S"
"","","","","","","","","","","1071959","Vanceburg","1943-07-08T22:11:38Z","-83","F","Kentucky","38","LUND,NICKLAS M"
"","","","","","","","","","","1071960","Tollesboro","1953-11-08T22:11:38Z","-84","M","Kentucky","39","HANSEN,ELIAS E"
"","","","","","","","","","","1071961","Crab Orchard","1943-10-08T22:11:38Z","-84","F","Kentucky","37","BECH,SANDRA C"
"","","","","","","","","","","1071962","Hustonville","1954-06-08T22:11:38Z","-85","M","Kentucky","37","SCHMIDT,HJALTE E"
"","","","","","","","","","","1071963","Kings Mountain","1952-05-08T22:11:38Z","-85","F","Kentucky","37","SLAVIK,FREDERIKKE A"
"","","","","","","","","","","1071964","Mc Kinney","1948-06-08T22:11:38Z","-85","M","Kentucky","37","BACH,SEBASTIAN T"
"","","","","","","","","","","1071965","Stanford","1946-07-08T22:11:38Z","-85","F","Kentucky","38","MARX,TILDE M"
"","","","","","","","","","","1071967","Burna","1954-05-08T22:11:38Z","-88","F","Kentucky","37","KROGH,OLIVER A"
"","","","","","","","","","","1071968","Grand Rivers","1946-02-08T22:11:38Z","-88","M","Kentucky","37","KARLSEN,CHRISTINA J"
"","","","","","","","","","","1071969","Hampton","1946-07-08T22:11:38Z","-88","F","Kentucky","37","DANIELSEN,JEPPE M"
"","","","","","","","","","","1071970","Ledbetter","1944-01-08T22:11:38Z","-88","M","Kentucky","37","MATHIESEN,JESPER S"
"","","","","","","","","","","1071972","Smithland","1953-09-08T22:11:38Z","-88","M","Kentucky","37","MADSEN,ROLLA S"
"","","","","","","","","","","1071973","Tiline","1952-07-08T22:11:38Z","-88","F","Kentucky","37","SKOV,JOACHIM A"
"","","","","","","","","","","1071975","Auburn","1955-05-08T22:11:38Z","-87","F","Kentucky","37","KRISTOFFERSEN,TILDE O"
"","","","","","","","","","","1071976","Lewisburg","1942-03-08T22:11:38Z","-87","M","Kentucky","37","KRISTIANSEN,JESPER R"
"","","","","","","","","","","1071977","Olmstead","1949-09-08T22:11:38Z","-87","F","Kentucky","37","TOFT,MARIUS S"
"","","","","","","","","","","1071978","Russellville","1945-09-08T22:11:38Z","-87","M","Kentucky","37","HERMANSEN,SILAS C"
"","","","","","","","","","","1071980","Kuttawa","1938-03-08T22:11:38Z","-88","M","Kentucky","37","ERIKSEN,HANNAH A"
"","","","","","","","","","","1071981","Paducah","1952-10-08T22:11:38Z","-89","F","Kentucky","37","CHRISTENSEN,TRISTAN A"
"","","","","","","","","","","1071982","Paducah","1941-02-08T22:11:38Z","-89","M","Kentucky","37","SVENDSEN,EMILY M"
"","","","","","","","","","","1071983","Paducah","1951-10-08T22:11:38Z","-89","F","Kentucky","37","SKOV,CARL F"
"","","","","","","","","","","1071984","Kevil","1953-03-08T22:11:38Z","-89","M","Kentucky","37","MOGENSEN,MAGNUS I"
"","","","","","","","","","","1071985","West Paducah","1938-06-08T22:11:38Z","-89","F","Kentucky","37","OLSEN,NIELS J"
"","","","","","","","","","","1071986","Marshes Siding","1941-12-08T22:11:38Z","-85","M","Kentucky","37","FRIIS,MARIE H"
"","","","","","","","","","","1071990","Stearns","1953-02-08T22:11:38Z","-85","M","Kentucky","37","PAULSEN,ALMA T"
"","","","","","","","","","","1071991","Strunk","1951-08-08T22:11:38Z","-84","F","Kentucky","37","CHRISTENSEN,ALEXANDER R"
"","","","","","","","","","","1071992","Whitley City","1953-06-08T22:11:38Z","-84","M","Kentucky","37","THORSEN,SILAS L"
"","","","","","","","","","","1071993","Beech Grove","1946-11-08T22:11:38Z","-87","F","Kentucky","38","SIMONSEN,ANTON P"
"","","","","","","","","","","1071994","Calhoun","1939-12-08T22:11:38Z","-87","M","Kentucky","38","DAM,KATRINE S"
"","","","","","","","","","","1071995","Island","1944-01-08T22:11:38Z","-87","F","Kentucky","37","LAURSEN,EMIL J"
"","","","","","","","","","","1071998","Sacramento","1950-05-08T22:11:38Z","-87","M","Kentucky","37","JAKOBSEN,MAGNUS A"
"","","","","","","","","","","1072000","Berea","1937-12-08T22:11:38Z","-84","M","Kentucky","38","NYGAARD,SARA M"
"","","","","","","","","","","1072002","Bighill","1951-10-08T22:11:38Z","-84","M","Kentucky","38","SKOV,DITTE M"
"","","","","","","","","","","1072003","Richmond","1939-11-08T22:11:38Z","-84","F","Kentucky","38","VILLADSEN,VALDEMAR S"
"","","","","","","","","","","1072007","Salyersville","1938-07-08T22:11:38Z","-83","F","Kentucky","38","LASSEN,NANSEN J"
"","","","","","","","","","","1072009","Bradfordsville","1948-09-08T22:11:38Z","-85","F","Kentucky","37","JOHANSEN,MALTHE H"
"","","","","","","","","","","1072011","Loretto","1950-09-08T22:11:38Z","-85","F","Kentucky","38","MIKULACO,MADS S"
"","","","","","","","","","","1072012","Nerinx","1941-10-08T22:11:38Z","-85","M","Kentucky","38","ANDREASEN,HJALTE M"
"","","","","","","","","","","1072013","Raywick","1948-08-08T22:11:38Z","-85","F","Kentucky","38","ANDERSEN,HELENA A"
"","","","","","","","","","","1072016","Gravel Switch","1941-06-08T22:11:38Z","-85","M","Kentucky","38","LORENZEN,DANIEL S"
"","","","","","","","","","","1072017","Benton","1943-10-08T22:11:38Z","-88","F","Kentucky","37","KRUSE,OSKAR V"
"","","","","","","","","","","1072018","Calvert City","1944-08-08T22:11:38Z","-88","M","Kentucky","37","TOFT,ANDREA S"
"","","","","","","","","","","1072019","Gilbertsville","1950-11-08T22:11:38Z","-88","F","Kentucky","37","MCCULLICK,KALYSSA M"
"","","","","","","","","","","1072020","Hardin","1942-08-08T22:11:38Z","-88","M","Kentucky","37","SCHULTZ,SILLE N"
"","","","","","","","","","","1072021","Beauty","1952-01-08T22:11:38Z","-82","F","Kentucky","38","BACH,JEPPE I"
"","","","","","","","","","","1072023","Inez","1944-09-08T22:11:38Z","-83","F","Kentucky","38","FRIIS,WILLIAM M"
"","","","","","","","","","","1072024","Lovely","1946-06-08T22:11:38Z","-82","M","Kentucky","38","CLAUSEN,AKSEL M"
"","","","","","","","","","","1072025","Pilgrim","1942-12-08T22:11:38Z","-82","F","Kentucky","38","MATHIASEN,NIKOLAJ C"
"","","","","","","","","","","1072026","Tomahawk","1947-08-08T22:11:38Z","-83","M","Kentucky","38","ROCCO,EMILE M"
"","","","","","","","","","","1072027","Warfield","1948-04-08T22:11:38Z","-82","F","Kentucky","38","KOCH,HELENA J"
"","","","","","","","","","","1072029","Mayslick","1944-07-08T22:11:38Z","-84","F","Kentucky","39","LORENZEN,NICOLAI K"
"","","","","","","","","","","1072032","Washington","1941-03-08T22:11:38Z","-84","M","Kentucky","39","MADSEN,LAERKE F"
"","","","","","","","","","","1072034","Brandenburg","1952-04-08T22:11:38Z","-86","M","Kentucky","38","ANDRESEN,ANTON L"
"","","","","","","","","","","1072035","Ekron","1953-11-08T22:11:38Z","-86","F","Kentucky","38","MOGENSEN,SEBASTIAN M"
"","","","","","","","","","","1072036","Guston","1952-10-08T22:11:38Z","-86","M","Kentucky","38","HEDEGAARD,LEA C"
"","","","","","","","","","","1072038","Payneville","1946-06-08T22:11:38Z","-86","M","Kentucky","38","KOCH,MARIE A"
"","","","","","","","","","","1072039","Rhodelia","1952-05-08T22:11:38Z","-86","F","Kentucky","38","POULSEN,OLIVIA A"
"","","","","","","","","","","1072040","Denniston","1940-10-08T22:11:38Z","-84","M","Kentucky","38","ESPINOSA-DENNI,STORM E"
"","","","","","","","","","","1072046","Salvisa","1951-11-08T22:11:38Z","-85","M","Kentucky","38","KJELDSEN,TOSH H"
"","","","","","","","","","","1072047","Beaumont","1942-03-08T22:11:38Z","-86","F","Kentucky","37","VILLADSEN,DITTE M"
"","","","","","","","","","","1072048","Edmonton","1938-02-08T22:11:38Z","-86","M","Kentucky","37","STEFFENSEN,ALBERTE C"
"","","","","","","","","","","1072049","Knob Lick","1952-06-08T22:11:38Z","-86","F","Kentucky","37","NISSEN,ALBERT L"
"","","","","","","","","","","1072050","Summer Shade","1940-09-08T22:11:38Z","-86","M","Kentucky","37","SKOV,FREDERIK K"
"","","","","","","","","","","1072051","Center","1954-11-08T22:11:38Z","-86","F","Kentucky","37","NILSSON,JEPPE C"
"","","","","","","","","","","1072052","Fountain Run","1945-06-08T22:11:38Z","-86","M","Kentucky","37","SCHULTZ,SILAS E"
"","","","","","","","","","","1072054","Hestand","1951-07-08T22:11:38Z","-86","M","Kentucky","37","RAVN,JACOB L"
"","","","","","","","","","","1072055","Mount Hermon","1942-09-08T22:11:38Z","-86","F","Kentucky","37","JAKOBSEN,ALEXANDER M"
"","","","","","","","","","","1072056","Tompkinsville","1944-11-08T22:11:38Z","-86","M","Kentucky","37","JEPPESEN,NANSEN K"
"","","","","","","","","","","1072057","Hope","1951-06-08T22:11:38Z","-84","F","Kentucky","38","PATELLARO,MAJA J"
"","","","","","","","","","","1072058","Jeffersonville","1950-01-08T22:11:38Z","-84","M","Kentucky","38","KNUDSEN,FREJA P"
"","","","","","","","","","","1072061","Cannel City","1947-09-08T22:11:38Z","-83","F","Kentucky","38","KNUDSEN,DENNIS S"
"","","","","","","","","","","1072063","Elkfork","1943-05-08T22:11:38Z","-83","F","Kentucky","38","DAMGAARD,VALDEMAR S"
"","","","","","","","","","","1072064","Ezel","1944-02-08T22:11:38Z","-83","M","Kentucky","38","JENSEN,DENNIS N"
"","","","","","","","","","","1072065","Malone","1942-07-08T22:11:38Z","-83","F","Kentucky","38","NIELSEN,JOSEFINE M"
"","","","","","","","","","","1072066","West Liberty","1942-06-08T22:11:38Z","-83","M","Kentucky","38","ANDERSEN,EMILE T"
"","","","","","","","","","","1072067","Wrigley","1944-03-08T22:11:38Z","-83","F","Kentucky","38","HERMANSEN,ALBERTE L"
"","","","","","","","","","","1072068","Beech Creek","1950-11-08T22:11:38Z","-87","M","Kentucky","37","JACOBSEN,MARTIN L"
"","","","","","","","","","","1072069","Beechmont","1947-05-08T22:11:38Z","-87","F","Kentucky","37","DAHL,ANTON N"
"","","","","","","","","","","1072070","Belton","1939-08-08T22:11:38Z","-87","M","Kentucky","37","LIND,MIKE J"
"","","","","","","","","","","1072073","Central City","1954-12-08T22:11:38Z","-87","F","Kentucky","37","JESPERSEN,JONAS L"
"","","","","","","","","","","1072074","Cleaton","1945-02-08T22:11:38Z","-87","M","Kentucky","37","STYNER,CECILIE M"
"","","","","","","","","","","1072075","Drakesboro","1948-07-08T22:11:38Z","-87","F","Kentucky","37","TOFT,SEBASTIAN S"
"","","","","","","","","","","1072077","Graham","1950-11-08T22:11:38Z","-87","F","Kentucky","37","SKOV,EMILE W"
"","","","","","","","","","","1072078","Greenville","1941-12-08T22:11:38Z","-87","M","Kentucky","37","MATHIESEN,FREDERIKKE S"
"","","","","","","","","","","1072079","Powderly","1945-07-08T22:11:38Z","-87","F","Kentucky","37","RASMUSSEN,NICOLAI K"
"","","","","","","","","","","1072082","Bloomfield","1956-10-08T22:11:38Z","-85","M","Kentucky","38","PETEKSEN JR. C,REBECCA V"
"","","","","","","","","","","1072084","Coxs Creek","1946-04-08T22:11:38Z","-85","M","Kentucky","38","CLAUSEN,NANNA O"
"","","","","","","","","","","1072085","Fairfield","1952-02-08T22:11:38Z","-85","F","Kentucky","38","CARLSEN,NICOLINE M"
"","","","","","","","","","","1080087","New Haven","1945-12-08T22:11:38Z","-86","F","Kentucky","38","HOLM,MICHAEL D"
"","","","","","","","","","","1080088","New Hope","1948-11-08T22:11:38Z","-86","M","Kentucky","38","HANSEN,MAGNUS S"
"","","","","","","","","","","1080091","Moorefield","1941-02-08T22:11:38Z","-84","F","Kentucky","38","SVENDSEN,METTE M"
"","","","","","","","","","","1080092","Beaver Dam","1950-03-08T22:11:38Z","-87","M","Kentucky","37","LAURIDSEN,DENNIS C"
"","","","","","","","","","","1080094","Cromwell","1946-06-08T22:11:38Z","-87","M","Kentucky","37","DAMGAARD,EMILE S"
"","","","","","","","","","","1080096","Fordsville","1946-04-08T22:11:38Z","-87","M","Kentucky","38","BERTELSEN,TOSH P"
"","","","","","","","","","","1080097","Hartford","1951-09-08T22:11:38Z","-87","F","Kentucky","37","KLAUSEN,VICTOR K"
"","","","","","","","","","","1080098","Horse Branch","1938-10-08T22:11:38Z","-87","M","Kentucky","37","NISSEN,MALENE J"
"","","","","","","","","","","1080099","Mc Henry","1949-12-08T22:11:38Z","-87","F","Kentucky","37","SCHULTZ,SIMON C"
"","","","","","","","","","","1080100","Olaton","1942-12-08T22:11:38Z","-87","M","Kentucky","38","THORSEN,NOAH R"
"","","","","","","","","","","1080103","Buckner","1949-02-08T22:11:38Z","-85","F","Kentucky","38","BAK,ABELLONA M"
"","","","","","","","","","","1080105","Goshen","1950-11-08T22:11:38Z","-86","F","Kentucky","38","KRUSE,SIMONE G"
"","","","","","","","","","","1080106","La Grange","1944-05-08T22:11:38Z","-85","M","Kentucky","38","KNUDSEN,MIKKEL J"
"","","","","","","","","","","1080108","Pewee Valley","1949-11-08T22:11:38Z","-85","M","Kentucky","38","SCHOU,SOFIA J"
"","","","","","","","","","","1080109","Westport","1945-07-08T22:11:38Z","-85","F","Kentucky","38","DANIELSEN,NIKOLAJ R"
"","","","","","","","","","","1080110","New Liberty","1951-10-08T22:11:38Z","-85","M","Kentucky","39","SEGERS,ANDERS D"
"","","","","","","","","","","1080111","Owenton","1947-08-08T22:11:38Z","-85","F","Kentucky","38","NYGAARD,FREDERIK M"
"","","","","","","","","","","1080112","Perry Park","1946-10-08T22:11:38Z","-85","M","Kentucky","39","JACOBSEN,ALMA J"
"","","","","","","","","","","1080113","Booneville","1943-01-08T22:11:38Z","-84","F","Kentucky","37","RASMUSSEN,MIMIR A"
"","","","","","","","","","","1080114","Mistletoe","1938-08-08T22:11:38Z","-84","M","Kentucky","37","KROGH,CARL A"
"","","","","","","","","","","1080115","Ricetown","1942-11-08T22:11:38Z","-84","F","Kentucky","37","PEDERSEN,SELAM D"
"","","","","","","","","","","1080116","Vincent","1953-09-08T22:11:38Z","-84","M","Kentucky","37","VESTERGAARD,JULIUS T"
"","","","","","","","","","","1080118","De Mossville","1952-03-08T22:11:38Z","-84","M","Kentucky","39","KRISTENSEN,MICHAEL L"
"","","","","","","","","","","1080120","Saul","1949-01-08T22:11:38Z","-83","M","Kentucky","37","KRISTOFFERSEN,FELIX C"
"","","","","","","","","","","1080121","Rowdy","1949-02-08T22:11:38Z","-83","F","Kentucky","37","SCHOU,MAJA N"
"","","","","","","","","","","1080122","Hazard","1953-12-08T22:11:38Z","-83","M","Kentucky","37","BRUUN,RIKKE V"
"","","","","","","","","","","1080123","Hazard","1948-09-08T22:11:38Z","-83","F","Kentucky","37","JOHANSEN,ELLA M"
"","","","","","","","","","","1080124","Ary","1949-05-08T22:11:38Z","-83","M","Kentucky","37","NISSEN,SARA P"
"","","","","","","","","","","1080125","Avawam","1944-08-08T22:11:38Z","-83","F","Kentucky","37","MIKKELSEN,OLIVIA J"
"","","","","","","","","","","1080127","Buckhorn","1943-09-08T22:11:38Z","-83","F","Kentucky","37","STEFFENSEN,ALFRED R"
"","","","","","","","","","","1080128","Bulan","1955-06-08T22:11:38Z","-83","M","Kentucky","37","THORSEN,MALENE S"
"","","","","","","","","","","1080129","Busy","1954-05-08T22:11:38Z","-83","F","Kentucky","37","CHRISTIANSEN,SILAS M"
"","","","","","","","","","","1080130","Chavies","1947-03-08T22:11:38Z","-83","M","Kentucky","37","KRISTIANSEN,TOSH L"
"","","","","","","","","","","1080133","Delphia","1956-08-08T22:11:38Z","-83","F","Kentucky","37","RAVN,SIMONE B"
"","","","","","","","","","","1080134","Dice","1954-04-08T22:11:38Z","-83","M","Kentucky","37","BRUUN,TRINE J"
"","","","","","","","","","","1080135","Dwarf","1956-06-08T22:11:38Z","-83","F","Kentucky","37","JAKOBSEN,ANNJANNETT M"
"","","","","","","","","","","1080136","Gays Creek","1944-03-08T22:11:38Z","-83","M","Kentucky","37","ANDREASEN,HJALTE N"
"","","","","","","","","","","1080138","Jeff","1949-11-08T22:11:38Z","-83","M","Kentucky","37","NYGAARD,MORTEN M"
"","","","","","","","","","","1080141","Slemp","1950-10-08T22:11:38Z","-83","F","Kentucky","37","LORENZEN,THEA A"
"","","","","","","","","","","1080142","Vicco","1938-04-08T22:11:38Z","-83","M","Kentucky","37","JUHL,FRIDA V"
"","","","","","","","","","","1080143","Viper","1954-04-08T22:11:38Z","-83","F","Kentucky","37","THOMSEN,JOHAN L"
"","","","","","","","","","","1080144","Yerkes","1944-10-08T22:11:38Z","-83","M","Kentucky","37","HENRIKSEN,NIELS T"
"","","","","","","","","","","1080147","South Williamson","1944-07-08T22:11:38Z","-82","F","Kentucky","38","ANDREASEN,OLIVER C"
"","","","","","","","","","","1080148","Ashcamp","1946-09-08T22:11:38Z","-82","M","Kentucky","37","VESTERGAARD,LAURA M"
"","","","","","","","","","","1080149","Belcher","1951-10-08T22:11:38Z","-82","F","Kentucky","37","HEDEGAARD,ANNA A"
"","","","","","","","","","","1080152","Dorton","1945-05-08T22:11:38Z","-83","M","Kentucky","37","BANU,CLARA A"
"","","","","","","","","","","1080153","Elkhorn City","1940-03-08T22:11:38Z","-82","F","Kentucky","37","HOLST,THOMAS S"
"","","","","","","","","","","1080154","Fedscreek","1938-06-08T22:11:38Z","-82","M","Kentucky","37","KROGH,KATRINE S"
"","","","","","","","","","","1080155","Fords Branch","1940-06-08T22:11:38Z","-83","F","Kentucky","37","GUERRERO III,LAERKE N"
"","","","","","","","","","","1080156","Forest Hills","1943-08-08T22:11:38Z","-82","M","Kentucky","38","HOLM,ANNA T"
"","","","","","","","","","","1080157","Freeburn","1953-02-08T22:11:38Z","-82","F","Kentucky","38","RUHMAN,KARLA O"
"","","","","","","","","","","1080161","Jonancy","1954-09-08T22:11:38Z","-82","F","Kentucky","37","STEFFENSEN,JOSEFINE M"
"","","","","","","","","","","1080163","Lick Creek","1946-10-08T22:11:38Z","-82","F","Kentucky","37","STEFFENSEN,SARAHI H"
"","","","","","","","","","","1080164","Lookout","1953-04-08T22:11:38Z","-82","M","Kentucky","37","PEDERSEN,TILDE M"
"","","","","","","","","","","1080167","Majestic","1949-08-08T22:11:38Z","-82","F","Kentucky","38","KNUDSEN,KASPER K"
"","","","","","","","","","","1080169","Myra","1947-12-08T22:11:38Z","-83","F","Kentucky","37","BERG,FELIX A"
"","","","","","","","","","","1080170","Phelps","1948-09-08T22:11:38Z","-82","M","Kentucky","37","CLAUSEN,DANIEL L"
"","","","","","","","","","","1080172","Pinsonfork","1939-08-08T22:11:38Z","-82","M","Kentucky","38","PINKETTON,CAMILLA S"
"","","","","","","","","","","1080173","Raccoon","1951-09-08T22:11:38Z","-82","F","Kentucky","37","IVERSEN,VALDEMAR I"
"","","","","","","","","","","1080175","Regina","1944-07-08T22:11:38Z","-82","F","Kentucky","37","KRUSE,FILIPPA D"
"","","","","","","","","","","1080177","Rockhouse","1954-09-08T22:11:38Z","-82","F","Kentucky","37","JACOBSEN,MALOU B"
"","","","","","","","","","","1080179","Shelby Gap","1948-11-08T22:11:38Z","-83","F","Kentucky","37","THOMSEN,SILAS L"
"","","","","","","","","","","1080180","Sidney","1938-07-08T22:11:38Z","-82","M","Kentucky","38","SCHULTZ,PERNILLE A"
"","","","","","","","","","","1080181","Steele","1945-01-08T22:11:38Z","-82","F","Kentucky","37","OVERGAARD,SOFIE A"
"","","","","","","","","","","1080182","Stone","1948-04-08T22:11:38Z","-82","M","Kentucky","38","SVENDSEN,LAURITS N"
"","","","","","","","","","","1080183","Stopover","1948-03-08T22:11:38Z","-82","F","Kentucky","38","BERG,NICOLINE F"
"","","","","","","","","","","1080185","Virgie","1951-08-08T22:11:38Z","-83","F","Kentucky","37","KRISTENSEN,ANDERS N"
"","","","","","","","","","","1080186","Clay City","1947-01-08T22:11:38Z","-84","M","Kentucky","38","MORTENSEN,OLIVER N"
"","","","","","","","","","","1080187","Slade","1947-05-08T22:11:38Z","-84","F","Kentucky","38","GREGERSEN,MIA P"
"","","","","","","","","","","1080188","Stanton","1953-03-08T22:11:38Z","-84","M","Kentucky","38","VESTERGAARD,HELENA J"
"","","","","","","","","","","1080189","Somerset","1941-05-08T22:11:38Z","-85","F","Kentucky","37","KNUDSEN,MARK A"
"","","","","","","","","","","1080191","Somerset","1948-12-08T22:11:38Z","-85","F","Kentucky","37","KRUSE,CLARA M"
"","","","","","","","","","","1080194","Ferguson","1952-07-08T22:11:38Z","-85","M","Kentucky","37","ALOU,JOSEFINE V"
"","","","","","","","","","","1080195","Nancy","1941-11-08T22:11:38Z","-85","F","Kentucky","37","FREDERIKSEN,JONAS M"
"","","","","","","","","","","1080196","Science Hill","1944-06-08T22:11:38Z","-85","M","Kentucky","37","JESPERSEN,ALEXANDER A"
"","","","","","","","","","","1080197","Tateville","1954-05-08T22:11:38Z","-85","F","Kentucky","37","FREDERIKSEN,TORBEN M"
"","","","","","","","","","","1080198","West Somerset","1939-06-08T22:11:38Z","-85","M","Kentucky","37","JEPSEN,MARIE B"
"","","","","","","","","","","1080199","Eubank","1945-06-08T22:11:38Z","-85","F","Kentucky","37","LORENZEN,FREJA A"
"","","","","","","","","","","1080201","Brodhead","1943-08-08T22:11:38Z","-84","F","Kentucky","37","RAVN,FREDERIKKE B"
"","","","","","","","","","","1080202","Livingston","1948-05-08T22:11:38Z","-84","M","Kentucky","37","LAURIDSEN,STORM C"
"","","","","","","","","","","1080204","Orlando","1955-09-08T22:11:38Z","-84","M","Kentucky","37","KRISTIANSEN,MIKKEL S"
"","","","","","","","","","","1080205","Renfro Valley","1954-09-08T22:11:38Z","-84","F","Kentucky","37","PEDERSEN,SANDER S"
"","","","","","","","","","","1080207","Clearfield","1948-11-08T22:11:38Z","-83","F","Kentucky","38","NYGAARD,VALDEMAR S"
"","","","","","","","","","","1080208","Elliottville","1942-11-08T22:11:38Z","-83","M","Kentucky","38","THOMSEN,ANDREA T"
"","","","","","","","","","","1080209","Farmers","1950-03-08T22:11:38Z","-84","F","Kentucky","38","RATZAK,SELAM T"
"","","","","","","","","","","1080210","Morehead","1944-04-08T22:11:38Z","-83","M","Kentucky","38","BAK,BERTRAM L"
